id_student,nn_prob,bucket
258587,0.09435260998283126,low
260355,0.9187300928173863,high
260355,0.9397609074843148,high
260623,0.10447522531116377,low
263251,0.1117327733214979,low
263543,0.05588792574569991,low
263952,0.11970421388976943,low
266524,0.07456715401026616,low
273346,0.11262484137879272,low
274947,0.9149703378910279,high
275674,0.9078334602941596,high
275792,0.11745116783930314,low
277123,0.9241310298136509,high
277880,0.8847109651694903,high
277880,0.9459387893413416,high
281077,0.10098299028352697,low
281636,0.10225669371660245,low
285315,0.10288911095147367,low
287204,0.14613162568933108,low
287210,0.12020868538456857,low
288994,0.9014592018117392,high
289449,0.0735988927695677,low
290164,0.11412184353621796,low
292525,0.12981008617853093,low
292775,0.08936936514035537,low
294496,0.09923298677727693,low
295060,0.8795076018551617,high
296424,0.07957435072805583,low
298838,0.08448459197782385,low
301967,0.11420499075173475,low
302476,0.09868577900218908,low
303521,0.13875503966164768,low
303985,0.07322670563691272,low
304465,0.12095737754980711,low
306646,0.10180553540605242,low
309142,0.1146442955776945,low
310412,0.12280064637019608,low
311235,0.10140993022974154,low
313937,0.10949745066857901,low
315076,0.10616655097332935,low
323370,0.09544368079522103,low
323805,0.9043393932714924,high
328734,0.8776174556848194,high
329659,0.8643806682524933,high
330594,0.09995993067664692,low
331358,0.11120719041289731,low
331358,0.13035761134339516,low
332884,0.10865093191206424,low
335247,0.1163346981565094,low
335764,0.13242417325903066,low
335764,0.05317382862028838,low
337748,0.9019973448752824,high
341876,0.8838034978782406,high
345440,0.1371946496986795,low
345519,0.1327264081958267,low
348275,0.9001115431389319,high
348807,0.09208493421701586,low
350939,0.07924463347097148,low
351336,0.13070565364457956,low
353665,0.0590564381873375,low
356170,0.09080267728258037,low
358182,0.10250225396479201,low
369834,0.9029281653024778,high
371710,0.06706554708401541,low
373872,0.12065023220493996,low
375260,0.11536242265407418,low
377546,0.07825605633507118,low
381642,0.9045501962984197,high
382095,0.10635788747920691,low
383180,0.8852272546478239,high
383600,0.09429701412629209,low
383723,0.14249147767586734,low
384203,0.108363354936065,low
384725,0.06926330136751209,low
387533,0.921341282196205,high
388147,0.9121179867734809,high
390890,0.48096427551401477,mid
390890,0.48096427551401477,mid
391249,0.1034388751366838,low
396599,0.8807154429037097,high
396655,0.9056808003603114,high
398171,0.11176924709802344,low
398349,0.10572795426578041,low
400682,0.11240988067152186,low
401404,0.14181131355294072,low
402727,0.11412726796740716,low
402961,0.10864936615045813,low
404356,0.12222308015073778,low
406671,0.12211208555017627,low
406682,0.10039289674971855,low
409100,0.09871333509707093,low
409703,0.09032707808608045,low
411971,0.07158948418374206,low
415969,0.9368157171977747,high
415969,0.8713698164593717,high
418731,0.879524698920889,high
421455,0.0839300409952239,low
424577,0.1272347610223267,low
429858,0.08321033412937665,low
431025,0.9141271181185188,high
439305,0.08606873563781602,low
440319,0.91382596743112,high
442064,0.11942564789581755,low
446108,0.09434054839899572,low
447481,0.10838721050997649,low
468120,0.8886165499710382,high
468694,0.9132278232168638,high
470588,0.907701476697344,high
470588,0.9078648662140094,high
476603,0.09490143215271729,low
481022,0.9208575759123327,high
483800,0.06888821740997739,low
484897,0.13047875310675272,low
488990,0.11885567408098346,low
500113,0.11802505135860465,low
503889,0.09405172139429985,low
514526,0.8758831967212383,high
527100,0.11763613636302538,low
527801,0.9329393664745668,high
533068,0.09235876090913081,low
537081,0.9087669038290667,high
544253,0.08010068352611445,low
548120,0.07785144564074879,low
561467,0.9054433754573455,high
567922,0.9330224253342096,high
569505,0.11487375843846416,low
570317,0.08683208853555714,low
574505,0.12387561653679077,low
588477,0.08908313095939911,low
593846,0.9295714122403309,high
596288,0.09868494360818562,low
598070,0.4745727101211697,mid
603834,0.1276385820697062,low
603861,0.9008731657593626,high
603861,0.9027928964280935,high
608440,0.8866357258935058,high
623840,0.0963717953067904,low
626240,0.05144889405919025,low
628088,0.8885306461845388,high
628312,0.9047340445298477,high
630142,0.9123193585509554,high
637665,0.09430491773561836,low
639053,0.08959760365687891,low
642878,0.9183902328369348,high
648130,0.9130211585714606,high
676546,0.8946514776570011,high
677186,0.07215933025224314,low
677281,0.9020753711616548,high
684180,0.08489231143383066,low
687698,0.08904449450748908,low
696073,0.09478543429167204,low
696578,0.8771666448776544,high
1045203,0.08857323721292892,low
1112555,0.10588261962071549,low
1183831,0.8896271248348695,high
1268696,0.09640390207803697,low
1336190,0.0975093358428503,low
1352868,0.10347787827519972,low
1352868,0.1173765902327726,low
1398979,0.929196149306688,high
1469279,0.8641197566233632,high
1471214,0.11605427192897083,low
1472925,0.11526879552164786,low
1472925,0.08456706105815862,low
1484804,0.1287433043444104,low
1511033,0.12826825069302622,low
1576513,0.07901978877930993,low
1609002,0.08749331239310958,low
1686551,0.9057617169111686,high
1689639,0.8946686942897643,high
1721270,0.08334050556855124,low
1757766,0.07157210657203344,low
1773377,0.11741090650258493,low
1799111,0.05707174477073073,low
1818673,0.885101986269925,high
1839386,0.841762473442837,high
1967783,0.07137461320996202,low
1970390,0.47389818124218475,mid
1970390,0.47389818124218475,mid
1975209,0.09146860383249182,low
2010232,0.1091889584668171,low
2045084,0.8816370937363922,high
2057803,0.13554735363779788,low
2073016,0.9192554210334472,high
2073016,0.8969203425405942,high
2085209,0.08518577621967172,low
2086400,0.08535020842870332,low
2139353,0.0799509809816302,low
2139353,0.07679154712138639,low
2148681,0.09353588747016427,low
2158048,0.8920798638817288,high
2158196,0.9314555363581526,high
2165164,0.10688955003903933,low
2168833,0.9032391812714173,high
2207874,0.8668285847348123,high
2240349,0.08482157949212381,low
2244332,0.07411006405847423,low
2273119,0.9156379468512319,high
2277857,0.07982201796593101,low
2297896,0.12231887384956536,low
2313257,0.9210584351692662,high
2355470,0.09794990183063157,low
2363863,0.05794911928509431,low
2365101,0.9107188658715285,high
2365101,0.900153095304177,high
2375975,0.11890089694500852,low
2397661,0.09460902202663539,low
2398313,0.1394500087293548,low
2425993,0.10010795554110019,low
2429854,0.8935442200326169,high
2429854,0.9093753198249326,high
2432796,0.12290284397880846,low
2434159,0.1030836758790994,low
2467267,0.10629964729387845,low
2470694,0.8911289459633305,high
2470694,0.9137275005503703,high
2474849,0.8731813528024459,high
2494700,0.0944113325048721,low
2507842,0.914485925232715,high
2509639,0.07006602760861637,low
2514368,0.08874139080697008,low
2514898,0.0970163365418542,low
2521865,0.10082250745157752,low
2522927,0.08977383804712594,low
2540168,0.9100731326097022,high
2546445,0.9042907545609646,high
2551797,0.07839304417510384,low
2551932,0.9351399683096904,high
2569324,0.12500579099326992,low
2569324,0.10240999926893578,low
2576122,0.8795893914302908,high
2576122,0.9233839671937624,high
2578676,0.13487542077799314,low
2581477,0.10658636843772597,low
2584873,0.10251926948065741,low
2601889,0.09073994138689251,low
2602338,0.933472630140595,high
2606802,0.9032678476370591,high
2624961,0.8890277942442651,high
2630087,0.887532680085302,high
2633226,0.12976729726194508,low
2642616,0.10129241220708676,low
2648611,0.06997215457022128,low
2649800,0.0696593219590359,low
2654628,0.09902172221527791,low
2677624,0.1272875132851369,low
2680312,0.058747305254922104,low
2688166,0.1269347679852446,low
2692514,0.09539898398471186,low
2694788,0.9102535046493422,high
23629,0.913827819539335,high
25107,0.11469097480184066,low
27891,0.889402926176934,high
27891,0.8864119635376106,high
31663,0.08934703548510933,low
33666,0.9050392152742628,high
34229,0.11585283482497358,low
34353,0.8840225343118076,high
34431,0.9124766574778712,high
34431,0.842069081003509,high
34694,0.8957467290517136,high
34756,0.9428474019279086,high
34863,0.10045992211012972,low
35812,0.90210606602697,high
39655,0.10423007070981612,low
50993,0.9199501745924189,high
58089,0.9133729984865279,high
62631,0.8907911760907757,high
71433,0.8938728951288765,high
72070,0.8718421277483588,high
74695,0.08296841345174011,low
74734,0.07513051449417457,low
75399,0.08996321741292743,low
82741,0.08688901932318623,low
83254,0.0905785034657253,low
84245,0.10491322988491775,low
84664,0.07399521325228083,low
87604,0.8940532017975129,high
88580,0.9215724547730522,high
91322,0.12176331469442542,low
92274,0.9376176189178207,high
92274,0.918555398832998,high
92832,0.08025198386415881,low
92993,0.11868700225769989,low
94616,0.927314449852119,high
96291,0.8959960565351536,high
97154,0.08549279690912501,low
98313,0.11285831353878933,low
102849,0.9162593258363678,high
104054,0.09975147055482965,low
108377,0.0737792100974104,low
108589,0.11215719755548914,low
110881,0.11574145579906835,low
110881,0.14622644784891803,low
116603,0.04297135544918483,low
117071,0.9108847454201587,high
120994,0.9272111385700258,high
122524,0.9051375889333549,high
123379,0.8826581322141062,high
123860,0.05827404601021108,low
126411,0.8849678128958023,high
127209,0.889158894666904,high
128776,0.9023809247605062,high
133155,0.12070799475989219,low
133531,0.8950061230827184,high
133748,0.8662642135077505,high
141823,0.482401176415319,mid
143741,0.12516782136135737,low
143854,0.8855410122879228,high
145544,0.0794634853006238,low
147876,0.9270770428335867,high
151697,0.13607118285621686,low
152153,0.8940130449693207,high
152929,0.07669267324657975,low
153212,0.09401643503926314,low
153704,0.878550393336531,high
153704,0.8529649260222669,high
154027,0.0912047477544543,low
154540,0.12759132121207234,low
156835,0.07294876816657164,low
165243,0.09645648201180392,low
169515,0.8913595778660569,high
170356,0.9020892181522325,high
171377,0.8988785041674212,high
173316,0.8773192319596753,high
173335,0.8902347047838917,high
174321,0.8943840818494933,high
177639,0.896887000802552,high
179605,0.8967138109247703,high
182824,0.10060183321410499,low
183806,0.8979921853319188,high
185240,0.9355589926978166,high
185349,0.09574917714491732,low
186670,0.9109080706754712,high
186780,0.8966154793515195,high
186988,0.8870596925251655,high
187793,0.8920553218019942,high
188152,0.09168668184127546,low
193822,0.06985000549643466,low
197595,0.0944891938179222,low
198956,0.08738726820846236,low
199520,0.09065333002692,low
200863,0.909429974786963,high
203481,0.12506167951056574,low
204746,0.12107657314797826,low
205231,0.8835473369036341,high
226374,0.9143202474724003,high
226827,0.09864317610727454,low
228049,0.8980992574925271,high
228235,0.8960210899526935,high
228235,0.874975260000318,high
229240,0.08263421020760633,low
229426,0.08868492825556361,low
230348,0.8902456194848575,high
232600,0.9143914947901737,high
232695,0.12354111080450866,low
235097,0.9150823489544363,high
235097,0.8893221176466254,high
237304,0.9179908364389742,high
237913,0.9257661745940515,high
237913,0.9054234843141046,high
245404,0.8960119851250562,high
247267,0.9124974858867293,high
248103,0.09748193815072996,low
249534,0.09322611248373563,low
251351,0.10147076611393979,low
252340,0.8875251254523712,high
252652,0.9045135829284051,high
252652,0.8848709784446019,high
252652,0.9314412533523999,high
255998,0.09081586696264789,low
256215,0.891561130171613,high
259182,0.45599467040697766,mid
259182,0.45599467040697766,mid
262294,0.9288978726563681,high
262294,0.8664596283776537,high
262454,0.8957448469766349,high
262741,0.10939444717860443,low
263499,0.0923614506919731,low
263531,0.9145141603867416,high
265405,0.8898876550000967,high
265958,0.9007770436665942,high
265958,0.8735466380740597,high
267761,0.11348849895289549,low
267853,0.863767859512696,high
269076,0.9047880498429892,high
269289,0.8771936282575491,high
270399,0.9029888390617783,high
270567,0.09109100283764393,low
271036,0.10498761257604491,low
273731,0.10863076724660059,low
273877,0.8881572795153893,high
276717,0.07923684915406518,low
277733,0.11257197953269943,low
278447,0.07866189361369551,low
280962,0.9083554335060792,high
281564,0.07907852155613385,low
284076,0.08739312649845402,low
285633,0.9091589699348114,high
285912,0.08714427813436905,low
288990,0.8968193324785144,high
290550,0.10985945777875815,low
291037,0.07554882706882564,low
291194,0.1070631668848819,low
291701,0.8448195393942238,high
292027,0.9454290452823508,high
294381,0.9062551296703434,high
294999,0.8843480304006973,high
295754,0.08630239425971369,low
296408,0.8918912397657287,high
297484,0.08648670138114581,low
298322,0.11564315244065171,low
298476,0.05079318626111469,low
299561,0.896761824154726,high
299561,0.8972258733256988,high
302550,0.9242475109104588,high
305945,0.894702412951436,high
306886,0.11142215576012729,low
306984,0.8791296344175781,high
309175,0.07197847688493855,low
309709,0.06832181994479679,low
309734,0.08986196783837275,low
311042,0.9057708057552312,high
313810,0.09131709661796482,low
315186,0.10874856923945415,low
316841,0.12440917070435435,low
318056,0.07688562051471678,low
318101,0.917723605238431,high
319209,0.0960583970667351,low
322745,0.9176758239808555,high
322960,0.8765875684251276,high
323914,0.9046634227109931,high
325879,0.08472919443104796,low
326012,0.8769794512276541,high
329226,0.09115534430917363,low
329800,0.089604285171794,low
331844,0.11967005539596892,low
333837,0.8927556040693239,high
334291,0.8978799775853054,high
334794,0.9034130047363584,high
335421,0.8959489420894015,high
335600,0.8712763656879835,high
336165,0.8998428146278832,high
338056,0.08486341206191948,low
339379,0.08348453323286764,low
339526,0.8903801642057935,high
339946,0.8903668725003747,high
340378,0.9059231862042398,high
340831,0.8773266837158824,high
340831,0.9028298385364375,high
340831,0.911685131784588,high
341235,0.9179855812826877,high
341509,0.07857014565782106,low
349040,0.9286722532090038,high
350622,0.9083570035887416,high
350795,0.8871214927328231,high
351271,0.07529575607971359,low
351290,0.07916862011173172,low
351543,0.9166257405676392,high
352161,0.9348567367196752,high
352161,0.8962084888418007,high
352364,0.08771820103291475,low
353093,0.13579956863425854,low
353352,0.898572128896393,high
354058,0.9178044305475157,high
354895,0.8845719837333494,high
355998,0.8981854031133105,high
357030,0.8828192372061608,high
357038,0.8691105199188166,high
357928,0.9183388543234494,high
359170,0.9204663216767504,high
360188,0.12667316183766886,low
360489,0.8736152965725263,high
360877,0.10163084793835139,low
361603,0.08837478425969852,low
362760,0.9134857118511259,high
362877,0.8976753283528217,high
363401,0.9044274893816218,high
363416,0.09815385596902013,low
363660,0.08123863787050681,low
364323,0.8612774334029067,high
365439,0.9118575358128143,high
365452,0.13131579736514687,low
365488,0.9146561997231251,high
365488,0.8904452954643914,high
365707,0.11596954978371019,low
366821,0.9342853922653368,high
367304,0.8903174452197489,high
367348,0.8973951390304852,high
368439,0.9191573167437519,high
369212,0.8875883434240376,high
370302,0.9231024958557743,high
370720,0.9146440197206803,high
372624,0.9030249165300526,high
374102,0.9000085066314646,high
375312,0.9157584629177469,high
376617,0.09733520490538719,low
377695,0.8777060574277264,high
377846,0.10661498968631082,low
377905,0.9072792679361216,high
378462,0.06561912855205163,low
378543,0.09436799267009409,low
379402,0.8962688817880117,high
380151,0.8806535933309302,high
381640,0.8908204339674273,high
381722,0.8736084034538056,high
383828,0.9377758828047754,high
384678,0.9352885119398783,high
384909,0.8999477650815665,high
385034,0.9246088057331104,high
386348,0.07340155983094583,low
386957,0.9241663193599721,high
387276,0.8927399623606204,high
387276,0.8922043730391402,high
387276,0.8921577764890233,high
387276,0.906338059151253,high
387702,0.9059414650179706,high
388014,0.9025638351751774,high
388205,0.881248635498663,high
388410,0.8882526142209183,high
388484,0.9188604996461427,high
390220,0.09250439319798819,low
390442,0.08116319190001742,low
390461,0.8859925202177924,high
392213,0.1272199600018094,low
392281,0.8966633135210447,high
392281,0.9086782014441492,high
392428,0.07039073519085187,low
392614,0.9100443654896024,high
393327,0.8978086251076137,high
393327,0.8948938546900673,high
394956,0.8960525118895069,high
395107,0.8569670100752267,high
395107,0.9102412038216097,high
395229,0.8911060362658304,high
397763,0.903291672431893,high
398084,0.10727565878665109,low
398949,0.9172787316073221,high
399108,0.8600362910250241,high
400049,0.9087433907662564,high
400469,0.09857104586123065,low
400474,0.10741967385368847,low
400718,0.9100327016788119,high
401339,0.11832271062025278,low
401349,0.13085160218223432,low
403093,0.07582867819601943,low
403191,0.8725690953996167,high
404022,0.12777587454114947,low
404727,0.8801261211551026,high
405471,0.07845180082531669,low
405746,0.846818055167891,high
405995,0.10342604418807581,low
406974,0.8659404207204637,high
406974,0.8809361908754734,high
410739,0.1396835818177185,low
411197,0.8855021439154783,high
412407,0.0718182960886217,low
412654,0.12397727986122531,low
413984,0.09212053753920153,low
415548,0.8959634155183267,high
415716,0.0919703694552061,low
415760,0.08468186567100883,low
416007,0.09508361378834462,low
416314,0.8874928940618738,high
417462,0.8969146490528631,high
418325,0.09534204562752331,low
420604,0.8791452234341717,high
421205,0.8807654657050037,high
423314,0.9374268856043302,high
423317,0.9059712476818795,high
423871,0.1185382861756538,low
425747,0.891395421232451,high
425817,0.8721040888981682,high
425817,0.9031009986119608,high
425820,0.11881785177567056,low
426650,0.09941163334310613,low
426838,0.10979601780000331,low
427704,0.1238247012946748,low
429158,0.9026671923223668,high
429494,0.9123643937062109,high
